symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,ctx_pts,inst_pts,raw_score,earnings_mult,extended_mult,final_score,confidence
ORCL,2023-06-27,2023-06-29,momentum,54.86,114.62,111.72,122.01,2.54,111.72,stop,-1.0,2,risk_on,2.5,0.921,,46.07,-5.944,1,43.9,False,2.0,16.46,10.0,2.65,31.11,1.0,1.0,28.65,speculative
ORCL,2023-07-12,2023-08-01,momentum,50.0,112.0,109.71,118.26,2.75,114.22,time,0.972,14,risk_on,2.5,0.92,,28.28,-42.958,0,43.9,False,12.5,15.0,9.36,0.65,37.51,1.0,1.0,34.51,speculative
ORCL,2023-08-14,2023-08-23,momentum,45.0,111.02,109.44,115.37,2.75,109.44,stop,-1.0,7,risk_on,2.5,0.866,,17.99,-4.995,0,43.9,False,12.5,13.5,4.71,0.65,31.36,1.0,1.0,27.16,speculative
ORCL,2023-09-12,2023-09-26,breakout,45.0,106.18,103.94,112.89,3.0,103.94,stop,-1.0,10,risk_on,2.5,0.902,,23.73,44.506,2,43.9,False,25.0,13.5,17.65,4.65,60.8,1.0,1.0,54.84,speculative
ORCL,2023-11-06,2023-11-08,momentum,65.0,103.07,100.75,109.04,2.58,109.04,target,2.573,2,risk_on,2.5,0.86,,27.83,-20.866,0,43.9,False,4.0,19.5,9.19,0.65,33.34,1.0,1.0,28.67,speculative
ORCL,2023-12-04,2023-12-05,momentum,48.86,112.87,111.37,116.98,2.75,111.37,stop,-1.0,1,risk_on,2.5,0.932,,28.74,24.099,0,43.9,False,12.5,14.66,19.53,0.65,47.34,1.0,1.0,44.12,speculative
ORCL,2024-01-12,2024-01-18,momentum,63.43,102.01,100.77,105.39,2.75,105.39,target,2.748,3,risk_on,2.5,0.912,,25.58,40.657,2,43.9,False,12.5,19.03,18.34,4.65,54.52,1.0,1.0,49.72,speculative
ORCL,2024-02-20,2024-02-21,reversion,47.0,105.85,104.58,109.02,2.5,104.58,stop,-1.0,1,risk_on,2.5,0.881,,25.68,-5.927,0,43.9,False,0.0,14.1,8.38,0.65,23.13,1.0,1.0,20.38,speculative
ORCL,2024-03-01,2024-03-12,momentum,52.0,109.34,107.4,114.4,2.61,114.4,target,2.608,7,risk_on,2.5,0.923,,18.3,-0.766,2,43.9,False,5.5,15.6,4.89,4.65,30.64,1.0,1.0,28.28,speculative
ORCL,2024-03-25,2024-04-02,momentum,61.71,123.33,120.59,130.61,2.65,120.59,stop,-1.0,5,risk_on,2.5,0.916,,30.32,8.974,3,43.9,False,7.5,18.51,20.0,5.65,51.66,1.0,1.0,47.32,speculative
ORCL,2024-06-27,2024-07-01,momentum,85.0,136.18,134.51,140.76,2.75,140.76,target,2.743,2,risk_on,2.5,0.896,,34.99,33.531,3,43.9,False,12.5,25.5,20.0,5.65,63.65,1.0,1.0,57.03,medium
ORCL,2024-08-14,2024-08-19,momentum,57.0,130.6,128.87,135.36,2.75,135.36,target,2.751,3,neutral,2.75,0.822,,23.81,-11.132,0,43.9,False,12.5,17.1,7.68,0.65,37.93,1.0,1.0,31.18,speculative
ORCL,2024-09-03,2024-09-10,momentum,45.0,136.6,134.43,142.57,2.75,142.57,target,2.751,5,neutral,2.75,0.764,,12.04,4.677,0,43.9,False,12.5,13.5,9.35,0.65,36.0,1.0,1.0,27.5,speculative
ORCL,2024-09-27,2024-10-08,momentum,85.0,163.19,160.77,169.86,2.75,169.86,target,2.745,7,neutral,2.75,0.84,,39.42,-6.769,4,43.9,False,12.5,25.5,10.0,5.65,53.65,1.0,1.0,45.07,speculative
ORCL,2024-10-22,2024-10-31,momentum,85.0,171.74,168.91,179.52,2.75,168.91,stop,-1.0,7,neutral,2.75,0.84,,46.09,6.867,5,43.9,False,12.5,25.5,20.0,5.65,63.65,1.0,1.0,53.47,speculative
ORCL,2025-01-21,2025-01-22,momentum,85.0,160.48,158.46,166.03,2.75,166.03,target,2.748,1,risk_on,2.5,0.895,,24.73,11.135,0,43.9,True,12.5,25.5,18.02,0.65,56.67,1.0,0.7,35.5,speculative
ORCL,2025-05-23,2025-06-02,momentum,50.57,155.79,152.73,164.22,2.75,164.22,target,2.746,5,neutral,2.75,0.845,,21.75,10.678,3,43.9,False,12.5,15.17,16.86,5.65,50.18,1.0,1.0,42.4,speculative
ORCL,2025-08-18,2025-08-19,momentum,50.0,246.9,240.67,264.02,2.75,240.67,stop,-1.0,1,risk_on,2.5,0.924,,36.58,7.746,0,43.9,False,12.5,15.0,20.0,0.65,48.15,1.0,1.0,44.49,speculative
ORCL,2025-08-28,2025-08-29,momentum,44.57,236.23,231.77,248.49,2.75,231.77,stop,-1.0,1,risk_on,2.5,0.95,,23.48,2.876,2,43.9,False,12.5,13.37,13.31,4.65,43.83,1.0,1.0,41.64,speculative
ORCL,2025-09-08,2025-09-09,momentum,44.0,230.09,226.06,241.19,2.75,241.19,target,2.748,1,risk_on,2.5,0.95,,21.38,2.634,1,43.9,False,12.5,13.2,11.91,2.65,40.26,1.0,1.0,38.25,speculative
ORCL,2025-09-23,2025-09-25,momentum,85.0,302.25,289.47,337.41,2.75,289.47,stop,-1.0,2,risk_on,2.5,0.9,,36.15,-17.136,4,43.9,True,12.5,25.5,10.0,5.65,53.65,1.0,0.7,33.8,speculative
ORCL,2025-10-03,2025-10-07,momentum,48.86,287.34,273.74,321.36,2.5,273.74,stop,-1.0,2,risk_on,2.5,0.89,,30.37,-27.565,0,43.9,False,0.0,14.66,10.0,0.65,25.31,1.0,1.0,22.53,speculative
ORCL,2025-10-30,2025-11-04,reversion,47.0,255.32,251.53,264.8,2.5,251.53,stop,-1.0,3,risk_on,2.5,0.882,,14.41,-45.702,1,43.9,False,0.0,14.1,0.0,2.65,16.75,1.0,1.0,14.77,speculative
ORCL,2026-05-20,2026-05-21,momentum,50.0,187.78,178.8,210.43,2.52,189.77,time,0.222,1,risk_on,2.5,0.872,,27.84,217.96,0,43.9,False,1.0,15.0,19.19,0.65,35.84,1.0,1.0,31.25,speculative
CRDO,2023-06-27,2023-07-03,momentum,85.0,17.56,16.86,19.49,2.75,16.86,stop,-1.0,4,risk_on,2.5,0.921,,58.64,68.124,4,76.6,False,12.5,25.5,20.0,10.0,68.0,1.0,1.0,62.63,medium
CRDO,2023-07-25,2023-08-02,momentum,50.0,16.48,15.76,18.3,2.55,15.76,stop,-1.0,6,risk_on,2.5,0.934,,26.75,-14.916,0,76.6,False,2.5,15.0,8.78,5.0,31.28,1.0,1.0,29.22,speculative
CRDO,2023-08-23,2023-08-24,momentum,72.0,14.99,14.54,16.22,2.75,16.22,target,2.733,1,neutral,2.75,0.855,,19.01,-2.155,0,76.6,True,12.5,21.6,5.29,5.0,44.39,1.0,0.7,26.57,speculative
CRDO,2023-11-07,2023-11-13,momentum,47.0,14.68,14.07,16.34,2.75,16.34,target,2.721,4,neutral,2.75,0.853,,17.71,-1.24,1,76.6,True,12.5,14.1,4.55,7.0,38.15,1.0,0.7,22.78,speculative
CRDO,2023-12-07,2023-12-28,momentum,48.86,18.31,17.35,20.73,2.52,20.73,target,2.521,14,risk_on,2.5,0.946,,28.59,56.103,0,76.6,False,1.0,14.66,19.47,5.0,40.13,1.0,1.0,37.96,speculative
CRDO,2024-01-08,2024-01-19,momentum,85.0,18.58,17.88,20.5,2.75,20.5,target,2.743,8,risk_on,2.5,0.935,,26.17,15.796,3,76.6,False,12.5,25.5,18.56,10.0,66.56,1.0,1.0,62.23,medium
CRDO,2024-02-06,2024-02-22,momentum,50.57,20.98,20.1,23.28,2.62,23.28,target,2.614,11,risk_on,2.5,0.89,,21.85,15.186,0,76.6,False,6.0,15.17,16.91,5.0,43.08,1.0,1.0,38.34,speculative
CRDO,2024-03-15,2024-03-18,reversion,47.0,19.03,18.7,19.85,2.5,19.85,target,2.485,1,risk_on,2.5,0.873,,13.89,-29.407,0,76.6,False,0.0,14.1,0.0,5.0,19.1,1.0,1.0,16.67,speculative
CRDO,2024-04-15,2024-04-16,breakout,45.0,19.44,19.41,19.53,3.0,19.41,stop,-1.0,1,risk_off,3.0,0.717,,19.11,1.588,0,76.6,False,25.0,13.5,8.52,5.0,52.02,1.0,1.0,37.3,speculative
CRDO,2024-06-24,2024-06-27,momentum,61.71,27.9,27.0,30.39,2.75,30.39,target,2.767,3,risk_on,2.5,0.865,,50.29,49.302,4,76.6,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,52.77,speculative
CRDO,2024-07-12,2024-07-15,momentum,48.86,31.02,30.06,33.66,2.75,33.66,target,2.75,1,risk_on,2.5,0.925,,48.51,0.584,0,76.6,False,12.5,14.66,11.17,5.0,43.33,1.0,1.0,40.08,speculative
CRDO,2024-08-14,2024-08-19,momentum,72.0,27.51,26.17,31.21,2.75,31.21,target,2.761,3,neutral,2.75,0.822,,24.59,-2.835,0,76.6,True,12.5,21.6,7.97,5.0,47.07,1.0,0.7,27.08,speculative
CRDO,2024-09-19,2024-09-25,momentum,44.0,27.88,26.85,30.7,2.75,30.7,target,2.765,4,risk_on,2.5,0.863,,22.92,-16.816,1,76.6,True,12.5,13.2,7.35,7.0,40.05,1.0,0.7,24.19,speculative
CRDO,2024-10-31,2024-11-01,breakout,60.0,37.7,36.89,40.13,3.0,40.13,target,3.0,1,neutral,2.75,0.775,,31.98,5.627,3,76.6,False,25.0,18.0,20.0,10.0,73.0,1.0,1.0,56.58,medium
CRDO,2025-01-27,2025-01-31,breakout,45.0,55.6,51.8,67.0,3.0,67.0,target,3.0,4,risk_on,2.5,0.86,,26.02,-8.442,1,76.6,False,25.0,13.5,8.51,7.0,54.01,1.0,1.0,46.45,speculative
CRDO,2025-09-23,2025-09-24,momentum,61.71,162.85,154.58,185.36,2.72,154.58,stop,-1.0,1,risk_on,2.5,0.9,,44.96,2.427,2,76.6,False,11.0,18.51,14.85,9.0,53.36,1.0,1.0,48.02,speculative
CRDO,2025-10-13,2025-10-14,momentum,44.0,146.46,136.57,172.14,2.6,136.57,stop,-1.0,1,risk_on,2.5,0.861,,20.12,-8.397,1,76.6,False,5.0,13.2,5.93,7.0,31.13,1.0,1.0,26.8,speculative
CRDO,2025-10-23,2025-10-30,momentum,64.0,143.86,132.67,172.63,2.57,172.63,target,2.571,5,risk_on,2.5,0.895,,18.74,-5.38,1,76.6,True,3.5,19.2,5.14,7.0,34.84,1.0,0.7,21.83,speculative
CRDO,2025-11-24,2025-11-28,momentum,57.0,144.72,136.32,167.83,2.75,167.83,target,2.751,3,neutral,2.75,0.79,,18.73,4.895,0,76.6,True,12.5,17.1,14.92,5.0,49.52,1.0,0.7,27.38,speculative
CRDO,2025-12-16,2025-12-17,reversion,47.0,140.34,133.94,156.33,2.5,133.94,stop,-1.0,1,risk_on,2.5,0.871,,16.64,-11.723,1,76.6,False,0.0,14.1,3.94,7.0,25.04,1.0,1.0,21.81,speculative
CRDO,2026-01-09,2026-01-21,momentum,40.0,143.53,135.62,165.29,2.75,135.62,stop,-1.0,7,risk_on,2.5,0.927,,11.74,-3.432,0,76.6,True,12.5,12.0,0.0,5.0,29.5,1.0,0.7,19.14,speculative
CRDO,2026-01-28,2026-01-29,reversion,47.0,129.66,123.87,144.12,2.5,123.87,stop,-1.0,1,risk_on,2.5,0.916,,12.34,-7.793,0,76.6,False,0.0,14.1,0.0,5.0,19.1,1.0,1.0,17.5,speculative
INTU,2023-04-13,2023-04-25,momentum,77.0,429.76,422.17,450.65,2.75,422.17,stop,-1.0,8,risk_on,2.5,0.898,,29.11,48.289,1,91.2,False,12.5,23.1,19.67,7.0,62.27,1.0,1.0,55.92,medium
INTU,2023-06-05,2023-06-26,momentum,60.0,419.39,406.41,453.78,2.65,443.91,time,1.889,14,risk_on,2.5,0.917,,14.69,8.042,0,91.2,True,7.5,18.0,10.0,5.0,40.5,1.0,0.7,26.0,speculative
INTU,2023-08-08,2023-08-17,momentum,77.0,491.22,481.62,517.62,2.75,481.62,stop,-1.0,7,risk_on,2.5,0.873,,29.8,-2.314,1,91.2,False,12.5,23.1,9.93,7.0,52.53,1.0,1.0,45.86,speculative
INTU,2023-09-13,2023-09-18,momentum,61.71,533.91,524.42,559.35,2.68,524.42,stop,-1.0,3,risk_on,2.5,0.899,,37.87,16.252,2,91.2,False,9.0,18.51,20.0,9.0,56.51,1.0,1.0,50.8,speculative
INTU,2023-11-07,2023-11-08,momentum,80.0,492.15,484.47,513.29,2.75,513.29,target,2.749,1,neutral,2.75,0.853,,22.8,-5.151,2,91.2,False,12.5,24.0,7.3,9.0,52.8,1.0,1.0,45.04,speculative
INTU,2023-11-30,2023-12-13,momentum,85.0,555.1,543.11,586.28,2.6,586.28,target,2.601,9,risk_on,2.5,0.924,,38.53,13.422,5,91.2,False,5.0,25.5,20.0,10.0,60.5,1.0,1.0,55.9,medium
INTU,2024-03-27,2024-04-02,momentum,40.0,633.32,622.34,663.53,2.75,622.34,stop,-1.0,3,risk_on,2.5,0.921,,15.12,1.597,2,91.2,False,12.5,12.0,6.26,9.0,39.76,1.0,1.0,36.62,speculative
INTU,2024-04-09,2024-04-11,momentum,40.0,628.0,616.94,658.42,2.75,616.94,stop,-1.0,2,neutral,2.75,0.844,,12.84,-4.363,0,91.2,False,12.5,12.0,0.0,5.0,29.5,1.0,1.0,24.9,speculative
INTU,2024-04-26,2024-05-01,momentum,47.0,616.79,604.13,651.58,2.75,604.13,stop,-1.0,3,neutral,2.75,0.833,,15.0,-4.114,1,91.2,False,12.5,14.1,3.0,7.0,36.6,1.0,1.0,30.49,speculative
INTU,2024-05-24,2024-05-28,breakout,45.0,598.21,591.8,617.43,3.0,591.8,stop,-1.0,1,risk_on,2.5,0.916,,17.55,-6.245,0,91.2,False,25.0,13.5,4.46,5.0,47.96,1.0,1.0,43.93,speculative
INTU,2024-06-17,2024-06-18,momentum,46.29,580.98,573.65,601.15,2.75,601.15,target,2.748,1,risk_on,2.5,0.89,,27.05,-0.318,2,91.2,False,12.5,13.89,8.89,9.0,44.28,1.0,1.0,39.41,speculative
INTU,2024-08-23,2024-09-09,breakout,45.0,611.73,602.4,639.71,3.0,618.78,time,0.755,10,neutral,2.75,0.82,,16.71,-2.344,1,91.2,False,25.0,13.5,3.98,7.0,49.48,1.0,1.0,40.57,speculative
INTU,2024-10-29,2024-11-01,momentum,60.0,605.79,596.83,630.41,2.75,596.83,stop,-1.0,3,neutral,2.75,0.817,,16.8,0.605,0,91.2,False,12.5,18.0,5.24,5.0,40.74,1.0,1.0,33.28,speculative
INTU,2024-11-19,2024-11-21,breakout,45.0,636.8,625.16,671.7,3.0,671.7,target,2.998,2,risk_on,2.5,0.868,,27.1,6.325,2,91.2,False,25.0,13.5,18.91,9.0,66.41,1.0,1.0,57.64,medium
INTU,2025-06-10,2025-07-01,momentum,85.0,752.49,740.78,784.68,2.75,773.32,time,1.779,14,risk_on,2.5,0.889,,48.92,13.71,4,91.2,False,12.5,25.5,20.0,10.0,68.0,1.0,1.0,60.45,medium
INTU,2025-07-21,2025-07-25,momentum,50.0,752.19,740.05,784.49,2.66,784.49,target,2.661,4,risk_on,2.5,0.89,,22.25,2.888,0,91.2,False,8.0,15.0,12.87,5.0,40.87,1.0,1.0,36.37,speculative
INTU,2025-08-11,2025-08-20,reversion,62.0,701.34,693.4,721.19,2.5,693.4,stop,-1.0,7,risk_on,2.5,0.871,,23.13,-2.787,2,91.2,False,0.0,18.6,7.42,9.0,35.02,1.0,1.0,30.5,speculative
INTU,2025-09-22,2025-10-06,momentum,70.0,671.05,657.24,709.03,2.75,657.24,stop,-1.0,10,risk_on,2.5,0.894,,35.87,-3.119,0,91.2,True,12.5,21.0,10.0,5.0,48.5,1.0,0.7,30.35,speculative
INTU,2025-12-04,2025-12-24,momentum,56.57,643.24,629.09,682.15,2.75,671.51,time,1.998,14,risk_on,2.5,0.931,,27.28,-2.436,1,91.2,False,12.5,16.97,8.98,7.0,45.45,1.0,1.0,42.31,speculative
NOW,2023-05-05,2023-05-15,reversion,50.0,86.96,84.85,92.22,2.5,92.22,target,2.493,6,risk_on,2.5,0.917,,22.87,46.644,1,88.4,False,0.0,15.0,17.33,7.0,39.33,1.0,1.0,36.07,speculative
NOW,2023-06-09,2023-06-15,momentum,48.86,107.46,105.22,113.62,2.75,113.62,target,2.75,4,risk_on,2.5,0.937,,31.14,23.452,0,88.4,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,48.87,speculative
NOW,2023-06-28,2023-07-14,momentum,57.0,109.4,107.0,116.0,2.75,116.0,target,2.75,11,risk_on,2.5,0.926,,22.46,-2.052,1,88.4,False,12.5,17.1,7.17,7.0,43.77,1.0,1.0,40.53,speculative
NOW,2023-08-14,2023-08-16,momentum,64.0,112.02,109.86,117.95,2.75,109.86,stop,-1.0,2,risk_on,2.5,0.866,,18.47,-4.982,1,88.4,False,12.5,19.2,4.98,7.0,43.68,1.0,1.0,37.83,speculative
NOW,2023-08-23,2023-08-31,momentum,40.0,111.49,109.15,117.92,2.75,117.92,target,2.748,6,neutral,2.75,0.855,,16.38,5.145,0,88.4,False,12.5,12.0,13.79,5.0,43.29,1.0,1.0,37.01,speculative
NOW,2023-09-14,2023-09-15,momentum,48.86,118.44,116.71,123.2,2.75,116.71,stop,-1.0,1,risk_on,2.5,0.904,,22.06,11.492,0,88.4,False,12.5,14.66,17.02,5.0,49.18,1.0,1.0,44.46,speculative
NOW,2024-01-08,2024-01-11,momentum,50.0,137.65,134.95,144.43,2.51,144.43,target,2.511,3,risk_on,2.5,0.935,,23.75,3.009,0,88.4,False,0.5,15.0,13.67,5.0,34.17,1.0,1.0,31.95,speculative
NOW,2024-04-05,2024-04-15,momentum,60.0,153.41,149.65,163.76,2.75,149.65,stop,-1.0,6,neutral,2.75,0.838,,8.97,-2.015,0,88.4,False,12.5,18.0,0.0,5.0,35.5,1.0,1.0,29.75,speculative
NOW,2024-06-14,2024-06-27,momentum,55.0,142.41,138.71,152.59,2.75,152.59,target,2.751,8,risk_on,2.5,0.89,,16.56,11.226,2,88.4,False,12.5,16.5,13.89,9.0,51.89,1.0,1.0,46.18,speculative
NOW,2024-07-09,2024-07-10,breakout,45.0,148.8,147.4,153.0,3.0,147.4,stop,-1.0,1,risk_on,2.5,0.896,,19.79,8.51,3,88.4,False,25.0,13.5,15.74,10.0,64.24,1.0,1.0,57.56,medium
NOW,2024-08-26,2024-08-28,momentum,45.0,165.32,162.12,174.11,2.75,162.12,stop,-1.0,2,neutral,2.75,0.829,,16.09,6.325,0,88.4,False,12.5,13.5,13.62,5.0,44.62,1.0,1.0,36.99,speculative
NOW,2025-01-17,2025-01-21,momentum,57.0,210.76,207.39,220.02,2.75,220.02,target,2.748,1,neutral,2.75,0.84,,20.41,4.663,0,88.4,False,12.5,17.1,15.42,5.0,50.02,1.0,1.0,42.02,speculative
NOW,2025-01-30,2025-02-12,breakout,45.0,202.55,198.0,216.2,3.0,198.0,stop,-1.0,9,risk_on,2.5,0.894,,24.44,4.129,1,88.4,False,25.0,13.5,16.17,7.0,61.67,1.0,1.0,55.13,medium
NOW,2025-02-20,2025-02-21,reversion,47.0,193.6,190.23,202.02,2.5,190.23,stop,-1.0,1,risk_on,2.5,0.876,,23.5,0.87,0,88.4,False,0.0,14.1,9.3,5.0,28.4,1.0,1.0,24.88,speculative
NOW,2025-05-23,2025-06-13,momentum,48.86,202.76,198.92,213.32,2.75,198.92,stop,-1.0,14,neutral,2.75,0.845,,35.28,-0.52,0,88.4,False,12.5,14.66,10.0,5.0,42.16,1.0,1.0,35.63,speculative
NOW,2025-07-10,2025-07-11,breakout,60.0,193.62,193.06,195.29,3.0,193.06,stop,-1.0,1,risk_on,2.5,0.926,,14.45,-2.826,0,88.4,False,25.0,18.0,0.0,5.0,48.0,1.0,1.0,44.45,speculative
NOW,2025-07-28,2025-07-31,momentum,47.0,194.86,190.53,206.76,2.75,190.53,stop,-1.0,3,risk_on,2.5,0.923,,17.54,-11.698,1,88.4,False,12.5,14.1,4.45,7.0,38.05,1.0,1.0,35.12,speculative
NOW,2025-10-21,2025-11-03,momentum,67.0,183.21,177.92,196.64,2.54,177.92,stop,-1.0,9,risk_on,2.5,0.89,,13.21,-0.681,1,88.4,False,2.0,20.1,0.0,7.0,29.1,1.0,1.0,25.9,speculative
CRM,2023-07-25,2023-08-02,momentum,48.86,223.33,218.4,235.95,2.56,218.4,stop,-1.0,6,risk_on,2.5,0.934,,29.98,6.812,0,94.4,False,3.0,14.66,19.99,5.0,42.65,1.0,1.0,39.84,speculative
CRM,2023-08-28,2023-08-29,momentum,56.57,205.84,203.58,212.06,2.75,203.58,stop,-1.0,1,neutral,2.75,0.851,,25.2,-8.478,1,94.4,False,12.5,16.97,8.2,7.0,44.67,1.0,1.0,38.01,speculative
CRM,2023-09-14,2023-09-15,momentum,50.57,217.02,214.46,224.06,2.75,214.46,stop,-1.0,1,risk_on,2.5,0.904,,21.92,-6.487,4,94.4,False,12.5,15.17,6.95,10.0,44.62,1.0,1.0,40.34,speculative
CRM,2023-10-16,2023-10-20,momentum,50.57,203.14,199.8,212.31,2.75,199.8,stop,-1.0,4,neutral,2.75,0.823,,21.08,2.147,2,94.4,False,12.5,15.17,10.77,9.0,47.44,1.0,1.0,39.04,speculative
CRM,2023-11-02,2023-11-07,momentum,72.0,199.78,196.11,209.88,2.75,209.88,target,2.752,3,neutral,2.75,0.857,,19.64,9.507,0,94.4,False,12.5,21.6,15.65,5.0,54.75,1.0,1.0,46.92,speculative
CRM,2024-05-15,2024-05-24,momentum,65.0,275.09,269.43,290.21,2.67,269.43,stop,-1.0,7,risk_on,2.5,0.936,,26.19,6.997,2,94.4,True,8.5,19.5,18.57,9.0,55.57,1.0,0.7,36.41,speculative
CRM,2024-06-28,2024-07-05,momentum,54.86,242.91,235.67,261.95,2.63,261.95,target,2.633,4,risk_on,2.5,0.891,,25.43,34.83,1,94.4,True,6.5,16.46,18.29,7.0,48.25,1.0,0.7,30.09,speculative
CRM,2024-09-16,2024-09-19,momentum,47.0,249.36,244.05,263.96,2.75,263.96,target,2.75,3,neutral,2.75,0.855,,11.32,-8.481,1,94.4,False,12.5,14.1,0.0,7.0,33.6,1.0,1.0,28.73,speculative
CRM,2024-12-17,2024-12-18,momentum,54.86,349.49,343.92,364.81,2.75,343.92,stop,-1.0,1,neutral,2.75,0.841,,32.84,5.592,1,94.4,False,12.5,16.46,20.0,7.0,55.96,1.0,1.0,47.06,speculative
CRM,2025-01-22,2025-01-27,momentum,40.0,323.42,318.25,337.66,2.75,337.66,target,2.749,3,risk_on,2.5,0.89,,17.04,-1.262,2,94.4,False,12.5,12.0,4.17,9.0,37.67,1.0,1.0,33.53,speculative
CRM,2025-02-20,2025-02-21,reversion,47.0,315.58,311.9,324.76,2.5,311.9,stop,-1.0,1,risk_on,2.5,0.876,,16.16,1.485,1,94.4,False,0.0,14.1,6.63,7.0,27.73,1.0,1.0,24.29,speculative
CRM,2025-10-13,2025-10-15,momentum,40.29,242.48,235.32,260.42,2.5,235.32,stop,-1.0,2,risk_on,2.5,0.861,,15.64,6.161,2,94.4,False,0.0,12.09,13.37,9.0,34.46,1.0,1.0,29.67,speculative
CRM,2025-12-04,2025-12-05,momentum,46.29,235.82,229.77,252.43,2.75,252.43,target,2.75,1,risk_on,2.5,0.931,,19.73,14.495,2,94.4,True,12.5,13.89,15.7,9.0,51.09,1.0,0.7,33.3,speculative
CRM,2025-12-19,2026-01-12,momentum,85.0,256.48,251.08,271.34,2.75,258.75,time,0.421,14,risk_on,2.5,0.95,,29.42,20.585,3,94.4,False,12.5,25.5,19.78,10.0,67.78,1.0,1.0,64.39,medium
CRWD,2023-07-26,2023-08-01,momentum,45.0,151.58,147.15,163.74,2.75,163.74,target,2.745,4,risk_on,2.5,0.936,,8.98,-6.774,0,74.8,False,12.5,13.5,0.0,5.0,31.0,1.0,1.0,29.02,speculative
CRWD,2023-08-08,2023-08-17,reversion,50.0,145.88,141.29,157.37,2.5,144.38,time,-0.327,7,risk_on,2.5,0.873,,10.43,-6.175,2,74.8,False,0.0,15.0,0.0,9.0,24.0,1.0,1.0,20.95,speculative
CRWD,2023-12-29,2024-01-02,momentum,61.71,255.61,250.61,269.35,2.75,250.61,stop,-1.0,1,risk_on,2.5,0.95,,56.2,19.299,5,74.8,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,57.96,medium
CRWD,2024-03-20,2024-04-04,momentum,45.0,323.22,310.22,358.98,2.75,310.22,stop,-1.0,10,risk_on,2.5,0.915,,16.39,-9.004,0,74.8,False,12.5,13.5,3.79,5.0,34.79,1.0,1.0,31.83,speculative
CRWD,2024-05-02,2024-05-07,momentum,53.14,298.98,291.41,319.81,2.75,319.81,target,2.752,3,neutral,2.75,0.797,,14.97,-1.522,2,74.8,False,12.5,15.94,0.0,9.0,37.44,1.0,1.0,29.84,speculative
CRWD,2024-06-03,2024-06-05,reversion,62.0,308.69,301.75,326.05,2.5,326.05,target,2.501,2,risk_on,2.5,0.909,,23.61,-2.836,7,74.8,False,0.0,18.6,7.6,10.0,36.2,1.0,1.0,32.91,speculative
CRWD,2024-06-24,2024-07-10,momentum,48.86,378.85,367.1,411.16,2.75,367.1,stop,-1.0,11,risk_on,2.5,0.865,,32.17,37.273,0,74.8,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,45.12,speculative
CRWD,2024-07-18,2024-07-19,reversion,47.0,343.05,332.92,368.37,2.5,332.92,stop,-1.0,1,risk_on,2.5,0.88,,25.41,23.389,0,74.8,False,0.0,14.1,18.28,5.0,37.38,1.0,1.0,32.89,speculative
CRWD,2024-10-03,2024-10-10,momentum,45.0,281.18,272.67,304.57,2.75,304.57,target,2.749,5,neutral,2.75,0.812,,15.41,5.316,0,74.8,False,12.5,13.5,13.23,5.0,44.23,1.0,1.0,35.91,speculative
CRWD,2024-10-23,2024-10-25,momentum,54.86,305.47,297.0,328.75,2.75,297.0,stop,-1.0,2,neutral,2.75,0.816,,22.41,3.744,1,74.8,False,12.5,16.46,14.64,7.0,50.6,1.0,1.0,41.29,speculative
CRWD,2024-11-05,2024-11-07,momentum,52.0,303.67,294.68,328.4,2.75,328.4,target,2.751,2,neutral,2.75,0.835,,15.0,3.313,1,74.8,False,12.5,15.6,9.63,7.0,44.73,1.0,1.0,37.35,speculative
CRWD,2025-02-21,2025-02-24,breakout,45.0,406.68,404.54,413.1,3.0,404.54,stop,-1.0,1,neutral,2.75,0.78,,26.27,10.29,4,74.8,False,25.0,13.5,18.6,10.0,67.1,1.0,1.0,52.34,speculative
CRWD,2025-03-24,2025-03-31,momentum,53.14,363.75,348.73,405.03,2.75,348.73,stop,-1.0,5,neutral,2.75,0.761,,16.46,11.018,2,74.8,False,12.5,15.94,13.83,9.0,51.27,1.0,1.0,39.02,speculative
CRWD,2025-05-08,2025-05-09,momentum,72.0,428.39,412.6,471.79,2.75,412.6,stop,-1.0,1,neutral,2.75,0.819,,18.9,5.804,3,74.8,False,12.5,21.6,15.23,10.0,59.33,1.0,1.0,48.59,speculative
CRWD,2025-07-31,2025-08-01,reversion,62.0,454.57,449.82,466.45,2.5,449.82,stop,-1.0,1,risk_on,2.5,0.874,,18.24,-1.547,0,74.8,False,0.0,18.6,4.85,5.0,28.45,1.0,1.0,24.87,speculative
CRWD,2025-08-08,2025-08-19,reversion,72.0,424.49,416.58,444.26,2.5,416.58,stop,-1.0,7,risk_on,2.5,0.903,,26.62,-3.182,1,74.8,False,0.0,21.6,8.73,7.0,37.33,1.0,1.0,33.71,speculative
